listing_id,id,date,reviewer_id,reviewer_name,comments
211,935,2025-11-22,76133,Reviewer 935,Disappointed with the experience.
391,936,2025-12-15,56715,Reviewer 936,Host was very helpful.
118,937,2026-04-15,95193,Reviewer 937,Excellent location.
191,938,2025-10-30,16256,Reviewer 938,Host was very helpful.
42,939,2025-09-03,74800,Reviewer 939,Host was very helpful.
42,940,2026-01-07,51548,Reviewer 940,Excellent location.
315,941,2025-06-02,82090,Reviewer 941,Excellent location.
276,942,2026-02-07,88200,Reviewer 942,Disappointed with the experience.
329,943,2026-01-06,52367,Reviewer 943,Disappointed with the experience.
17,944,2025-12-18,99922,Reviewer 944,Host was very helpful.
283,945,2025-06-17,80382,Reviewer 945,Disappointed with the experience.
431,946,2026-02-04,36205,Reviewer 946,Great place!
258,947,2025-12-28,35570,Reviewer 947,Host was very helpful.
63,948,2025-10-06,40255,Reviewer 948,Disappointed with the experience.
62,949,2025-05-09,31182,Reviewer 949,Not as described.
100,950,2026-03-14,49373,Reviewer 950,Great place!
19,951,2025-05-28,53019,Reviewer 951,Not as described.
17,952,2026-02-01,72619,Reviewer 952,Not as described.
325,953,2025-07-23,26043,Reviewer 953,Disappointed with the experience.
423,954,2025-08-05,55532,Reviewer 954,Host was very helpful.
466,955,2025-05-23,75936,Reviewer 955,Clean and comfortable.
373,956,2026-03-23,29239,Reviewer 956,Great place!
246,957,2026-04-16,20416,Reviewer 957,Great place!
251,958,2025-10-16,13412,Reviewer 958,Not as described.
455,959,2025-08-09,91976,Reviewer 959,Great place!
81,960,2026-04-04,34406,Reviewer 960,Great place!
39,961,2025-10-30,11875,Reviewer 961,Clean and comfortable.
36,962,2025-05-30,47066,Reviewer 962,Excellent location.
424,963,2026-04-02,15752,Reviewer 963,Not as described.
429,964,2025-05-28,96753,Reviewer 964,Not as described.
388,965,2025-10-12,88025,Reviewer 965,Disappointed with the experience.
486,966,2025-05-12,11353,Reviewer 966,Great place!
409,967,2026-03-04,36986,Reviewer 967,Disappointed with the experience.
197,968,2026-01-16,96907,Reviewer 968,Would stay again.
158,969,2025-07-30,24691,Reviewer 969,Excellent location.
204,970,2025-06-23,79847,Reviewer 970,Host was very helpful.
196,971,2025-11-07,58075,Reviewer 971,Excellent location.
216,972,2025-04-23,20794,Reviewer 972,Clean and comfortable.
285,973,2025-09-28,78470,Reviewer 973,Not as described.
457,974,2026-02-10,26406,Reviewer 974,Excellent location.
196,975,2026-01-23,85930,Reviewer 975,Would stay again.
307,976,2025-05-03,36872,Reviewer 976,Not as described.
152,977,2026-01-08,51708,Reviewer 977,Clean and comfortable.
14,978,2026-02-18,30800,Reviewer 978,Great place!
325,979,2026-02-18,53397,Reviewer 979,Great place!
146,980,2025-06-28,47909,Reviewer 980,Would stay again.
426,981,2025-08-24,31352,Reviewer 981,Would stay again.
57,982,2026-02-21,25438,Reviewer 982,Not as described.
211,983,2025-09-16,98921,Reviewer 983,Great place!
268,984,2025-09-29,54999,Reviewer 984,Not as described.
210,985,2026-01-14,28482,Reviewer 985,Clean and comfortable.
17,986,2025-06-29,42471,Reviewer 986,Host was very helpful.
286,987,2025-07-09,57279,Reviewer 987,Would stay again.
344,988,2025-05-27,64213,Reviewer 988,Clean and comfortable.
203,989,2026-03-03,23026,Reviewer 989,Clean and comfortable.
99,990,2025-10-08,95184,Reviewer 990,Clean and comfortable.
279,991,2025-12-24,15435,Reviewer 991,Would stay again.
209,992,2025-08-12,18493,Reviewer 992,Disappointed with the experience.
129,993,2025-12-29,82227,Reviewer 993,Would stay again.
335,994,2025-08-02,69321,Reviewer 994,Excellent location.
288,995,2026-01-09,12763,Reviewer 995,Great place!
252,996,2026-01-04,30389,Reviewer 996,Would stay again.
265,997,2025-08-29,41498,Reviewer 997,Excellent location.
271,998,2025-12-13,73755,Reviewer 998,Disappointed with the experience.
412,999,2025-07-16,45825,Reviewer 999,Disappointed with the experience.
408,1000,2025-07-20,26934,Reviewer 1000,Not as described.
188,1001,2026-02-09,15574,Reviewer 1001,Excellent location.
419,1002,2025-08-03,48179,Reviewer 1002,Not as described.
214,1003,2025-06-30,11587,Reviewer 1003,Clean and comfortable.
283,1004,2026-01-12,52782,Reviewer 1004,Disappointed with the experience.
211,1005,2026-01-05,64412,Reviewer 1005,Not as described.
365,1006,2025-06-16,70561,Reviewer 1006,Disappointed with the experience.
76,1007,2025-04-25,87224,Reviewer 1007,Great place!
148,1008,2025-08-17,14409,Reviewer 1008,Disappointed with the experience.
321,1009,2025-07-11,81319,Reviewer 1009,Host was very helpful.
213,1010,2025-08-24,36751,Reviewer 1010,Host was very helpful.
433,1011,2025-05-15,48174,Reviewer 1011,Not as described.
109,1012,2025-12-27,66572,Reviewer 1012,Would stay again.
129,1013,2026-01-13,71416,Reviewer 1013,Disappointed with the experience.
10,1014,2026-01-07,22041,Reviewer 1014,Would stay again.
47,1015,2026-02-20,33227,Reviewer 1015,Excellent location.
379,1016,2025-11-25,45201,Reviewer 1016,Not as described.
315,1017,2025-05-10,46069,Reviewer 1017,Would stay again.
96,1018,2026-02-07,92190,Reviewer 1018,Disappointed with the experience.
446,1019,2026-01-16,36370,Reviewer 1019,Clean and comfortable.
103,1020,2025-10-19,21586,Reviewer 1020,Host was very helpful.
380,1021,2025-09-03,60231,Reviewer 1021,Host was very helpful.
342,1022,2026-01-11,15322,Reviewer 1022,Would stay again.
146,1023,2025-12-14,75294,Reviewer 1023,Clean and comfortable.
368,1024,2025-05-27,89468,Reviewer 1024,Not as described.
430,1025,2025-11-10,39299,Reviewer 1025,Clean and comfortable.
416,1026,2026-03-28,80793,Reviewer 1026,Disappointed with the experience.
27,1027,2025-12-18,56501,Reviewer 1027,Great place!
220,1028,2025-12-22,67134,Reviewer 1028,Great place!
18,1029,2025-09-12,19777,Reviewer 1029,Great place!
167,1030,2026-03-23,21249,Reviewer 1030,Would stay again.
433,1031,2026-02-21,31390,Reviewer 1031,Great place!
477,1032,2025-07-27,30369,Reviewer 1032,Would stay again.
82,1033,2026-03-30,22881,Reviewer 1033,Excellent location.
428,1034,2025-11-06,19587,Reviewer 1034,Clean and comfortable.
72,1035,2025-05-01,84327,Reviewer 1035,Excellent location.
310,1036,2026-02-27,97911,Reviewer 1036,Great place!
479,1037,2025-05-08,98147,Reviewer 1037,Not as described.
254,1038,2025-06-10,17833,Reviewer 1038,Excellent location.
162,1039,2025-07-21,57013,Reviewer 1039,Not as described.
327,1040,2025-12-06,73620,Reviewer 1040,Host was very helpful.
420,1041,2025-06-10,25754,Reviewer 1041,Host was very helpful.
402,1042,2025-11-16,88113,Reviewer 1042,Excellent location.
38,1043,2025-10-04,96784,Reviewer 1043,Clean and comfortable.
443,1044,2025-06-30,45282,Reviewer 1044,Would stay again.
393,1045,2025-12-07,46737,Reviewer 1045,Not as described.
201,1046,2025-04-23,34124,Reviewer 1046,Clean and comfortable.
494,1047,2025-09-19,80102,Reviewer 1047,Excellent location.
200,1048,2025-12-13,12196,Reviewer 1048,Host was very helpful.
255,1049,2025-08-30,71527,Reviewer 1049,Would stay again.
179,1050,2026-03-07,95395,Reviewer 1050,Not as described.
35,1051,2025-12-01,21345,Reviewer 1051,Excellent location.
82,1052,2025-11-19,44077,Reviewer 1052,Not as described.
389,1053,2025-04-30,76400,Reviewer 1053,Disappointed with the experience.
398,1054,2025-09-03,22055,Reviewer 1054,Disappointed with the experience.
220,1055,2026-03-15,95283,Reviewer 1055,Host was very helpful.
158,1056,2025-11-17,54484,Reviewer 1056,Would stay again.
4,1057,2025-10-30,87514,Reviewer 1057,Clean and comfortable.
167,1058,2025-12-15,45771,Reviewer 1058,Disappointed with the experience.
468,1059,2025-08-23,67654,Reviewer 1059,Excellent location.
448,1060,2025-12-25,56540,Reviewer 1060,Disappointed with the experience.
409,1061,2026-01-20,93151,Reviewer 1061,Not as described.
412,1062,2026-03-01,39377,Reviewer 1062,Disappointed with the experience.
204,1063,2026-01-12,59573,Reviewer 1063,Disappointed with the experience.
194,1064,2026-03-06,52733,Reviewer 1064,Would stay again.
235,1065,2025-09-09,21760,Reviewer 1065,Disappointed with the experience.
206,1066,2025-08-23,35762,Reviewer 1066,Excellent location.
150,1067,2025-12-14,60986,Reviewer 1067,Would stay again.
159,1068,2026-03-12,44332,Reviewer 1068,Would stay again.
279,1069,2026-01-26,50100,Reviewer 1069,Great place!
304,1070,2025-09-23,14944,Reviewer 1070,Would stay again.
404,1071,2025-09-05,58825,Reviewer 1071,Disappointed with the experience.
381,1072,2025-06-23,23877,Reviewer 1072,Great place!
166,1073,2025-10-09,39990,Reviewer 1073,Host was very helpful.
311,1074,2025-08-28,65283,Reviewer 1074,Excellent location.
68,1075,2025-08-03,13258,Reviewer 1075,Not as described.
463,1076,2025-10-22,41629,Reviewer 1076,Great place!
88,1077,2026-03-23,47579,Reviewer 1077,Clean and comfortable.
217,1078,2026-03-15,32958,Reviewer 1078,Not as described.
1,1079,2025-12-07,49465,Reviewer 1079,Great place!
135,1080,2025-06-12,95853,Reviewer 1080,Great place!
185,1081,2025-12-17,25775,Reviewer 1081,Would stay again.
351,1082,2026-01-20,86575,Reviewer 1082,Disappointed with the experience.
140,1083,2025-05-28,44207,Reviewer 1083,Excellent location.
106,1084,2026-02-07,32553,Reviewer 1084,Host was very helpful.
133,1085,2025-11-07,63632,Reviewer 1085,Not as described.
108,1086,2025-06-25,10055,Reviewer 1086,Disappointed with the experience.
178,1087,2025-12-26,98697,Reviewer 1087,Disappointed with the experience.
298,1088,2025-05-10,42873,Reviewer 1088,Clean and comfortable.
358,1089,2025-09-04,90720,Reviewer 1089,Excellent location.
380,1090,2026-03-25,76205,Reviewer 1090,Clean and comfortable.
396,1091,2025-12-01,88199,Reviewer 1091,Excellent location.
359,1092,2025-12-18,35318,Reviewer 1092,Would stay again.
146,1093,2025-06-23,43734,Reviewer 1093,Host was very helpful.
450,1094,2025-09-21,92227,Reviewer 1094,Great place!
74,1095,2025-12-10,28522,Reviewer 1095,Not as described.
463,1096,2025-07-20,21656,Reviewer 1096,Not as described.
478,1097,2025-05-24,25893,Reviewer 1097,Disappointed with the experience.
108,1098,2025-12-10,26493,Reviewer 1098,Clean and comfortable.
122,1099,2025-09-05,13632,Reviewer 1099,Not as described.
17,1100,2025-08-23,98648,Reviewer 1100,Great place!
196,1101,2025-07-20,71779,Reviewer 1101,Clean and comfortable.
327,1102,2025-07-28,48452,Reviewer 1102,Would stay again.
318,1103,2026-01-11,23266,Reviewer 1103,Clean and comfortable.
297,1104,2025-11-17,71607,Reviewer 1104,Clean and comfortable.
479,1105,2025-09-27,26940,Reviewer 1105,Great place!
499,1106,2025-11-20,34003,Reviewer 1106,Disappointed with the experience.
252,1107,2025-05-02,44815,Reviewer 1107,Excellent location.
487,1108,2026-02-01,40869,Reviewer 1108,Excellent location.
119,1109,2025-07-28,59297,Reviewer 1109,Excellent location.
162,1110,2025-05-30,70107,Reviewer 1110,Excellent location.
198,1111,2026-04-16,92793,Reviewer 1111,Disappointed with the experience.
498,1112,2025-11-09,26682,Reviewer 1112,Great place!
486,1113,2026-04-22,29622,Reviewer 1113,Not as described.
45,1114,2025-05-11,40408,Reviewer 1114,Clean and comfortable.
314,1115,2025-04-29,18837,Reviewer 1115,Host was very helpful.
179,1116,2026-01-09,74210,Reviewer 1116,Not as described.
382,1117,2025-07-07,25407,Reviewer 1117,Clean and comfortable.
418,1118,2025-12-07,39309,Reviewer 1118,Not as described.
44,1119,2025-05-21,81918,Reviewer 1119,Host was very helpful.
271,1120,2025-05-14,28895,Reviewer 1120,Host was very helpful.
78,1121,2025-12-09,96912,Reviewer 1121,Great place!
326,1122,2025-08-02,10370,Reviewer 1122,Excellent location.
178,1123,2025-05-28,10486,Reviewer 1123,Great place!
357,1124,2025-06-24,33762,Reviewer 1124,Not as described.
498,1125,2025-12-29,36613,Reviewer 1125,Would stay again.
416,1126,2025-07-26,13196,Reviewer 1126,Host was very helpful.
451,1127,2026-04-21,86349,Reviewer 1127,Excellent location.
3,1128,2026-01-22,74839,Reviewer 1128,Would stay again.
214,1129,2025-06-30,51916,Reviewer 1129,Clean and comfortable.
342,1130,2025-07-23,18572,Reviewer 1130,Host was very helpful.
74,1131,2025-12-13,38225,Reviewer 1131,Disappointed with the experience.
51,1132,2025-09-07,55853,Reviewer 1132,Great place!
67,1133,2025-07-26,59390,Reviewer 1133,Excellent location.
332,1134,2025-06-01,42275,Reviewer 1134,Great place!
93,1135,2025-11-22,82379,Reviewer 1135,Clean and comfortable.
176,1136,2026-02-11,11105,Reviewer 1136,Clean and comfortable.
145,1137,2025-11-19,69896,Reviewer 1137,Host was very helpful.
7,1138,2025-12-15,53209,Reviewer 1138,Disappointed with the experience.
269,1139,2025-09-25,52487,Reviewer 1139,Not as described.
376,1140,2025-10-30,28051,Reviewer 1140,Host was very helpful.
322,1141,2025-11-03,87400,Reviewer 1141,Excellent location.
4,1142,2025-06-27,76961,Reviewer 1142,Not as described.
138,1143,2026-02-23,70156,Reviewer 1143,Excellent location.
231,1144,2025-11-26,67175,Reviewer 1144,Would stay again.
88,1145,2026-02-11,16849,Reviewer 1145,Would stay again.
17,1146,2025-09-15,28976,Reviewer 1146,Not as described.
52,1147,2025-11-29,66866,Reviewer 1147,Not as described.
134,1148,2026-01-21,57078,Reviewer 1148,Host was very helpful.
211,1149,2025-06-08,41113,Reviewer 1149,Disappointed with the experience.
325,1150,2025-11-16,25401,Reviewer 1150,Host was very helpful.
480,1151,2026-03-16,22884,Reviewer 1151,Would stay again.
458,1152,2025-05-23,94360,Reviewer 1152,Excellent location.
393,1153,2025-06-05,47563,Reviewer 1153,Disappointed with the experience.
219,1154,2025-07-04,44414,Reviewer 1154,Clean and comfortable.
205,1155,2025-05-03,26142,Reviewer 1155,Excellent location.
211,1156,2025-10-02,81492,Reviewer 1156,Host was very helpful.
277,1157,2025-12-31,89464,Reviewer 1157,Not as described.
24,1158,2025-07-18,85257,Reviewer 1158,Would stay again.
486,1159,2026-04-14,86693,Reviewer 1159,Excellent location.
4,1160,2025-08-28,45135,Reviewer 1160,Clean and comfortable.
152,1161,2025-07-26,82232,Reviewer 1161,Host was very helpful.
443,1162,2025-05-21,37862,Reviewer 1162,Great place!
483,1163,2025-08-03,15190,Reviewer 1163,Not as described.
259,1164,2026-02-25,80199,Reviewer 1164,Host was very helpful.
324,1165,2025-12-02,14331,Reviewer 1165,Host was very helpful.
357,1166,2026-02-24,62186,Reviewer 1166,Clean and comfortable.
168,1167,2025-11-11,54648,Reviewer 1167,Excellent location.
176,1168,2025-06-03,38549,Reviewer 1168,Great place!
310,1169,2025-08-09,91782,Reviewer 1169,Great place!
291,1170,2026-04-12,35761,Reviewer 1170,Disappointed with the experience.
479,1171,2025-06-17,13262,Reviewer 1171,Not as described.
56,1172,2025-10-28,61259,Reviewer 1172,Disappointed with the experience.
108,1173,2025-08-28,82572,Reviewer 1173,Host was very helpful.
473,1174,2025-05-08,63472,Reviewer 1174,Host was very helpful.
296,1175,2026-03-28,97858,Reviewer 1175,Great place!
461,1176,2025-05-22,94667,Reviewer 1176,Great place!
324,1177,2026-02-11,14677,Reviewer 1177,Excellent location.
302,1178,2025-11-23,83508,Reviewer 1178,Host was very helpful.
334,1179,2026-02-15,90865,Reviewer 1179,Not as described.
141,1180,2025-09-08,60617,Reviewer 1180,Disappointed with the experience.
155,1181,2025-08-27,96029,Reviewer 1181,Clean and comfortable.
262,1182,2025-08-28,28595,Reviewer 1182,Great place!
273,1183,2025-10-13,97459,Reviewer 1183,Clean and comfortable.
420,1184,2025-05-30,70148,Reviewer 1184,Great place!
232,1185,2025-12-18,56926,Reviewer 1185,Clean and comfortable.
241,1186,2025-11-10,85271,Reviewer 1186,Great place!
355,1187,2026-02-21,44457,Reviewer 1187,Would stay again.
337,1188,2026-03-07,52531,Reviewer 1188,Disappointed with the experience.
489,1189,2026-03-15,83263,Reviewer 1189,Host was very helpful.
258,1190,2025-12-31,83300,Reviewer 1190,Would stay again.
249,1191,2025-12-05,73171,Reviewer 1191,Clean and comfortable.
77,1192,2025-10-17,55771,Reviewer 1192,Clean and comfortable.
180,1193,2025-09-15,76354,Reviewer 1193,Would stay again.
66,1194,2025-08-20,47289,Reviewer 1194,Not as described.
308,1195,2025-09-26,43892,Reviewer 1195,Would stay again.
348,1196,2025-09-26,81196,Reviewer 1196,Excellent location.
171,1197,2025-05-17,48409,Reviewer 1197,Would stay again.
474,1198,2026-02-18,44470,Reviewer 1198,Great place!
22,1199,2026-02-05,28385,Reviewer 1199,Not as described.
367,1200,2025-11-23,33296,Reviewer 1200,Excellent location.
107,1201,2025-11-06,71716,Reviewer 1201,Clean and comfortable.
439,1202,2026-02-12,99152,Reviewer 1202,Would stay again.
323,1203,2026-03-18,36382,Reviewer 1203,Disappointed with the experience.
227,1204,2025-06-15,86675,Reviewer 1204,Would stay again.
444,1205,2026-02-03,32419,Reviewer 1205,Host was very helpful.
442,1206,2025-12-03,91238,Reviewer 1206,Would stay again.
396,1207,2025-06-26,49291,Reviewer 1207,Would stay again.
216,1208,2025-07-18,22397,Reviewer 1208,Not as described.
69,1209,2026-04-06,67888,Reviewer 1209,Host was very helpful.
84,1210,2025-05-21,45169,Reviewer 1210,Would stay again.
103,1211,2026-04-04,72182,Reviewer 1211,Clean and comfortable.
39,1212,2025-07-12,52249,Reviewer 1212,Disappointed with the experience.
13,1213,2026-01-09,38341,Reviewer 1213,Disappointed with the experience.
297,1214,2025-09-09,85603,Reviewer 1214,Host was very helpful.
313,1215,2025-04-23,56144,Reviewer 1215,Great place!
181,1216,2025-07-09,71772,Reviewer 1216,Great place!
493,1217,2025-11-16,89360,Reviewer 1217,Not as described.
268,1218,2026-03-24,23444,Reviewer 1218,Would stay again.
13,1219,2025-10-26,55647,Reviewer 1219,Excellent location.
120,1220,2026-01-07,20974,Reviewer 1220,Not as described.
458,1221,2025-07-25,48383,Reviewer 1221,Would stay again.
353,1222,2025-10-16,91552,Reviewer 1222,Host was very helpful.
57,1223,2025-11-09,12956,Reviewer 1223,Great place!
40,1224,2025-09-25,18077,Reviewer 1224,Host was very helpful.
374,1225,2025-07-05,46490,Reviewer 1225,Clean and comfortable.
336,1226,2025-10-10,65612,Reviewer 1226,Clean and comfortable.
128,1227,2025-10-29,46159,Reviewer 1227,Disappointed with the experience.
173,1228,2025-07-12,49710,Reviewer 1228,Excellent location.
35,1229,2025-12-23,93536,Reviewer 1229,Host was very helpful.
259,1230,2026-04-04,23806,Reviewer 1230,Host was very helpful.
376,1231,2025-06-28,88345,Reviewer 1231,Excellent location.
5,1232,2025-08-29,90391,Reviewer 1232,Great place!
218,1233,2025-06-02,16458,Reviewer 1233,Clean and comfortable.
11,1234,2025-11-03,45524,Reviewer 1234,Great place!
382,1235,2026-01-04,16853,Reviewer 1235,Host was very helpful.
327,1236,2025-06-18,50477,Reviewer 1236,Host was very helpful.
117,1237,2025-06-07,42222,Reviewer 1237,Not as described.
184,1238,2026-03-31,28320,Reviewer 1238,Would stay again.
394,1239,2026-03-29,62243,Reviewer 1239,Disappointed with the experience.
362,1240,2025-06-27,55615,Reviewer 1240,Would stay again.
116,1241,2025-09-22,27352,Reviewer 1241,Disappointed with the experience.
162,1242,2025-11-18,82833,Reviewer 1242,Would stay again.
67,1243,2025-11-29,13203,Reviewer 1243,Host was very helpful.
200,1244,2025-09-07,49267,Reviewer 1244,Would stay again.
31,1245,2025-07-09,47941,Reviewer 1245,Excellent location.
75,1246,2026-02-16,92809,Reviewer 1246,Not as described.
237,1247,2025-09-29,35368,Reviewer 1247,Clean and comfortable.
327,1248,2026-03-01,87186,Reviewer 1248,Clean and comfortable.
493,1249,2026-03-08,40984,Reviewer 1249,Great place!
66,1250,2026-03-31,51941,Reviewer 1250,Not as described.
70,1251,2026-03-13,82918,Reviewer 1251,Great place!
297,1252,2025-12-27,62683,Reviewer 1252,Disappointed with the experience.
447,1253,2025-08-02,10801,Reviewer 1253,Host was very helpful.
416,1254,2025-04-22,57965,Reviewer 1254,Not as described.
20,1255,2025-07-02,95269,Reviewer 1255,Clean and comfortable.
441,1256,2025-07-19,19969,Reviewer 1256,Would stay again.
226,1257,2025-10-11,45969,Reviewer 1257,Disappointed with the experience.
434,1258,2026-01-25,92269,Reviewer 1258,Clean and comfortable.
464,1259,2026-02-05,42449,Reviewer 1259,Great place!
409,1260,2026-03-27,35705,Reviewer 1260,Disappointed with the experience.
396,1261,2025-11-14,70303,Reviewer 1261,Excellent location.
199,1262,2025-07-20,38363,Reviewer 1262,Clean and comfortable.
39,1263,2025-07-12,40720,Reviewer 1263,Not as described.
145,1264,2026-04-22,19972,Reviewer 1264,Host was very helpful.
45,1265,2025-10-04,43351,Reviewer 1265,Excellent location.
395,1266,2026-03-25,46145,Reviewer 1266,Disappointed with the experience.
326,1267,2025-09-01,97948,Reviewer 1267,Clean and comfortable.
381,1268,2025-09-20,99614,Reviewer 1268,Clean and comfortable.
407,1269,2025-10-24,98116,Reviewer 1269,Excellent location.
91,1270,2025-10-16,66235,Reviewer 1270,Excellent location.
238,1271,2026-01-31,24855,Reviewer 1271,Great place!
70,1272,2026-02-07,46169,Reviewer 1272,Would stay again.
166,1273,2025-11-17,56404,Reviewer 1273,Would stay again.
130,1274,2025-04-30,29569,Reviewer 1274,Excellent location.
214,1275,2026-03-24,64437,Reviewer 1275,Host was very helpful.
340,1276,2025-07-27,58506,Reviewer 1276,Would stay again.
89,1277,2025-08-16,35738,Reviewer 1277,Clean and comfortable.
335,1278,2025-12-17,16772,Reviewer 1278,Host was very helpful.
252,1279,2025-11-17,29731,Reviewer 1279,Disappointed with the experience.
369,1280,2025-06-30,20131,Reviewer 1280,Excellent location.
349,1281,2025-11-03,76324,Reviewer 1281,Disappointed with the experience.
72,1282,2026-03-12,64097,Reviewer 1282,Host was very helpful.
165,1283,2026-04-15,91720,Reviewer 1283,Not as described.
49,1284,2025-07-16,12889,Reviewer 1284,Would stay again.
52,1285,2026-01-21,19569,Reviewer 1285,Not as described.
289,1286,2025-12-29,97193,Reviewer 1286,Not as described.
278,1287,2025-04-22,85677,Reviewer 1287,Not as described.
114,1288,2025-12-31,95192,Reviewer 1288,Clean and comfortable.
239,1289,2025-09-06,97154,Reviewer 1289,Clean and comfortable.
133,1290,2025-11-21,87470,Reviewer 1290,Great place!
487,1291,2025-08-28,98822,Reviewer 1291,Host was very helpful.
274,1292,2025-10-09,17612,Reviewer 1292,Disappointed with the experience.
166,1293,2025-08-11,61644,Reviewer 1293,Host was very helpful.
374,1294,2025-08-13,42069,Reviewer 1294,Great place!
373,1295,2026-03-15,91741,Reviewer 1295,Clean and comfortable.
293,1296,2025-08-01,37331,Reviewer 1296,Great place!
478,1297,2025-09-02,65897,Reviewer 1297,Host was very helpful.
243,1298,2025-12-24,23934,Reviewer 1298,Disappointed with the experience.
479,1299,2025-09-18,20095,Reviewer 1299,Excellent location.
320,1300,2025-05-24,28706,Reviewer 1300,Great place!
138,1301,2026-04-04,53516,Reviewer 1301,Great place!
79,1302,2025-07-22,44629,Reviewer 1302,Disappointed with the experience.
170,1303,2025-07-02,56910,Reviewer 1303,Host was very helpful.
123,1304,2025-10-11,98540,Reviewer 1304,Disappointed with the experience.
176,1305,2026-01-03,30431,Reviewer 1305,Disappointed with the experience.
300,1306,2026-04-12,66733,Reviewer 1306,Disappointed with the experience.
82,1307,2025-07-28,50088,Reviewer 1307,Would stay again.
87,1308,2025-07-26,54135,Reviewer 1308,Disappointed with the experience.
225,1309,2025-12-13,48015,Reviewer 1309,Clean and comfortable.
16,1310,2026-03-16,41385,Reviewer 1310,Would stay again.
310,1311,2025-06-06,80199,Reviewer 1311,Disappointed with the experience.
358,1312,2026-04-16,48677,Reviewer 1312,Great place!
163,1313,2026-01-01,22818,Reviewer 1313,Not as described.
98,1314,2025-09-29,98222,Reviewer 1314,Host was very helpful.
156,1315,2025-08-16,73001,Reviewer 1315,Disappointed with the experience.
2,1316,2025-06-11,33977,Reviewer 1316,Would stay again.
350,1317,2025-05-15,59832,Reviewer 1317,Host was very helpful.
397,1318,2025-08-04,50931,Reviewer 1318,Disappointed with the experience.
169,1319,2026-01-07,93990,Reviewer 1319,Not as described.
464,1320,2025-06-14,88894,Reviewer 1320,Not as described.
315,1321,2025-09-06,82204,Reviewer 1321,Clean and comfortable.
325,1322,2026-02-22,55784,Reviewer 1322,Would stay again.
375,1323,2025-06-07,19921,Reviewer 1323,Great place!
92,1324,2025-05-30,44959,Reviewer 1324,Excellent location.
181,1325,2026-01-19,42328,Reviewer 1325,Great place!
231,1326,2025-07-10,18859,Reviewer 1326,Clean and comfortable.
301,1327,2025-10-30,99506,Reviewer 1327,Excellent location.
148,1328,2026-03-27,84408,Reviewer 1328,Excellent location.
280,1329,2026-03-15,94766,Reviewer 1329,Clean and comfortable.
189,1330,2025-05-05,36708,Reviewer 1330,Not as described.
347,1331,2026-03-02,28847,Reviewer 1331,Clean and comfortable.
350,1332,2026-04-04,65989,Reviewer 1332,Not as described.
314,1333,2025-10-03,14922,Reviewer 1333,Excellent location.
493,1334,2025-10-19,79928,Reviewer 1334,Great place!
411,1335,2025-12-15,62335,Reviewer 1335,Not as described.
410,1336,2025-06-27,23541,Reviewer 1336,Great place!
128,1337,2025-11-22,29551,Reviewer 1337,Clean and comfortable.
7,1338,2026-03-08,29381,Reviewer 1338,Excellent location.
426,1339,2026-03-08,65673,Reviewer 1339,Clean and comfortable.
47,1340,2025-12-22,32948,Reviewer 1340,Excellent location.
53,1341,2025-08-15,69072,Reviewer 1341,Great place!
187,1342,2025-06-16,77560,Reviewer 1342,Would stay again.
38,1343,2026-01-21,92249,Reviewer 1343,Host was very helpful.
453,1344,2026-04-02,12486,Reviewer 1344,Excellent location.
471,1345,2025-07-23,76691,Reviewer 1345,Great place!
476,1346,2026-02-23,20082,Reviewer 1346,Excellent location.
226,1347,2025-08-06,94105,Reviewer 1347,Would stay again.
53,1348,2026-02-13,17086,Reviewer 1348,Disappointed with the experience.
399,1349,2025-08-01,77853,Reviewer 1349,Great place!
224,1350,2026-02-22,80027,Reviewer 1350,Great place!
154,1351,2025-05-16,25916,Reviewer 1351,Would stay again.
48,1352,2025-07-01,25248,Reviewer 1352,Disappointed with the experience.
351,1353,2025-12-23,78047,Reviewer 1353,Excellent location.
147,1354,2026-03-07,34226,Reviewer 1354,Would stay again.
393,1355,2025-11-22,35025,Reviewer 1355,Clean and comfortable.
64,1356,2025-08-03,58380,Reviewer 1356,Host was very helpful.
349,1357,2025-12-16,17848,Reviewer 1357,Disappointed with the experience.
182,1358,2025-07-28,24274,Reviewer 1358,Clean and comfortable.
125,1359,2025-09-22,64545,Reviewer 1359,Clean and comfortable.
179,1360,2026-02-26,45233,Reviewer 1360,Great place!
39,1361,2025-07-04,26304,Reviewer 1361,Clean and comfortable.
260,1362,2025-06-11,21294,Reviewer 1362,Great place!
382,1363,2026-04-17,36425,Reviewer 1363,Disappointed with the experience.
3,1364,2026-02-13,78711,Reviewer 1364,Not as described.
64,1365,2025-06-14,19425,Reviewer 1365,Disappointed with the experience.
29,1366,2025-05-30,54990,Reviewer 1366,Host was very helpful.
372,1367,2026-02-17,83746,Reviewer 1367,Disappointed with the experience.
11,1368,2025-05-16,78295,Reviewer 1368,Clean and comfortable.
97,1369,2025-08-18,26091,Reviewer 1369,Not as described.
358,1370,2025-05-08,10002,Reviewer 1370,Disappointed with the experience.
442,1371,2025-05-07,60411,Reviewer 1371,Disappointed with the experience.
203,1372,2026-01-07,50958,Reviewer 1372,Great place!
411,1373,2025-12-18,30707,Reviewer 1373,Disappointed with the experience.
481,1374,2025-08-07,25248,Reviewer 1374,Not as described.
21,1375,2025-12-01,81309,Reviewer 1375,Clean and comfortable.
39,1376,2026-01-05,88322,Reviewer 1376,Would stay again.
